12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?17,12420.0,Class Or Interface Type String 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?18,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?19,12420.0,ReturnStmt
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?20,12420.0,Method Call Expr 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?21,12420.0,Name Expr factory 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?22,12420.0,Simple Name getLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?23,12420.0,Binary Expr MULTIPLY 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?24,12420.0,Binary Expr MULTIPLY 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?25,12420.0,Simple Name tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?26,12420.0,Simple Name host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?27,12420.0,Simple Name port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?28,12420.0,Simple Name timeout 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?29,12420.0,Simple Name bufferCapacity 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?30,12420.0,Method Declaration 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?31,12420.0,Integer Literal Expr Note Zero  
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?32,12420.0,MULTIPLY
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?33,12420.0,Integer Literal Expr Note Zero  
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?34,12420.0,IntegerLiteralExpr
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?35,12420.0,Binary Expr MULTIPLY 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?36,12420.0,Integer Literal Expr Note Zero  
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?37,12420.0,Integer Literal Expr Note Zero  
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?38,12420.0,Integer Literal Expr Note Zero  
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?39,12420.0,SYNCHRONIZED
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?40,12420.0,Class Or Interface Type FluentLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?41,12420.0,Simple Name getLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?42,12420.0,Parameter String tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?43,12420.0,Parameter String host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?44,12420.0,Parameter int port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?45,12420.0,Parameter int timeout 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?46,12420.0,Parameter int bufferCapacity 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?47,12420.0,Block Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?48,12420.0,Return Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?49,12420.0,Name Expr tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?50,12420.0,Name Expr host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?51,12420.0,Name Expr port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?52,12420.0,Name Expr timeout 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?53,12420.0,Name Expr bufferCapacity 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?54,12420.0,Class Or Interface Type String 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?55,12420.0,Class Or Interface Type String 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?56,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?57,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?58,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?59,12420.0,Method Call Expr 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?60,12420.0,Name Expr factory 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?61,12420.0,Simple Name getLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?0,12420.0,Method Declaration 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?1,12420.0,PUBLIC
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?2,12420.0,STATIC
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?3,12420.0,SYNCHRONIZED
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?4,12420.0,Class Or Interface Type FluentLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?5,12420.0,Simple Name getLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?6,12420.0,Parameter String tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?7,12420.0,Parameter String host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?8,12420.0,Parameter int port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?9,12420.0,Parameter int timeout 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?10,12420.0,Parameter int bufferCapacity 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?11,12420.0,Block Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?12,12420.0,Return Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?13,12420.0,Name Expr tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?14,12420.0,Simple Name tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?15,12420.0,Name Expr host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?16,12420.0,Simple Name host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?17,12420.0,Name Expr port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int-int-int?18,12420.0,Simple Name port 
